ColorMark;IndID;Escaped;OriginSite;CagingSite;OriginContam;SitesPair;CageID;CageSiteID;TransplantContam;Transplant;Injection;Treatment;WeightStart;SizeStart;Weight7D;Size7D;Weight9D;Size9D;WeightEnd;SizeEnd;DailyMassChange;Death;DeathDate;MarkDate;InjectionDate;EuthanasiaDate;DaysAlive;InjectionTime;Pcaud1D7;Pcaud2D7;Pcaud3D7;MeanPcaudD7;PcaudDate;PcaudTime;Pcaud1D9;Pcaud2D9;Pcaud3D9;MeanPcaudD9;IR;IRTime;GonadsWeight;Sex;LiverWeight;GSI;HSI;Lymphocytes;Monocytes;Neutrophils;mMH2O2;mMHCLO;MuscleCarbohydrate;MuscleProtein;MuscleLipid;AvailableEnerJ;CqActb;DeltaCtCat;DeltaCtCasp3;DeltaCtGpx;DeltaCtMtl;DeltaCtPcx;DeltaCtPygl;MuscleAl;MuscleCr;MuscleCo;MuscleNi;MuscleCu;MuscleZn;MuscleAs;MuscleCd
UNMARKED;1;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;6;6;LC;HC_LC;AMIX;HC_LC_AMIX;4.9;7.6;4.7;7.5;4.6;7.5;4.5;7.5;-0.583090379;0;NA;10/09/2018;17/09/2018;24/09/2018;14;09:45:00;2.012;2.014;2.018;2.014666667;19/09/2018;12:30:00;2.286;2.266;2.282;2.278;13.07081403;47.88541667;0.079;F;0.051;1.755555556;1.133333333;NA;NA;NA;NA;NA;37.3431582;759.5370528;1901.281102;2698.161313;24.41973734;0.071387439;0.005951188;0.311874721;0.662164348;0.037076525;0.100687142;26.49784895;0.353638243;0.022987203;0.245252108;10.91766035;212.0043914;0.548698211;0.013927432
WHITE_GREEN;2;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;6;6;LC;HC_LC;AMIX;HC_LC_AMIX;6;7.8;5.9;7.6;5.5;8;5.6;7.9;-0.476190476;0;NA;10/09/2018;17/09/2018;24/09/2018;14;09:45:00;2.022;2.012;2.006;2.013333333;19/09/2018;12:30:00;2.422;2.412;2.404;2.412666667;19.83443709;47.88541667;0.074;F;0.056;1.321428571;1;91;8;1;NA;NA;40.93106222;1547.884824;5235.15465;6823.970536;26.45246013;0.038453214;0.026903646;0.600985405;9.499235301;0.00697917;0.037527408;1.313570417;0.127966984;0.01161514;1.616266695;4.794625493;78.75928992;0.663470215;0.009095777
PINK_ORANGE;3;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;6;6;LC;HC_LC;PBS;HC_LC_PBS;7.6;8.9;7.3;8.7;7.2;8.6;7.1;8.7;-0.469924812;0;NA;10/09/2018;17/09/2018;24/09/2018;14;09:45:00;2.21;2.198;2.184;2.197333333;19/09/2018;12:30:00;2.71;2.724;2.728;2.720666667;23.81674757;47.88541667;0.174;F;0.029;2.450704225;0.408450704;93;3;4;4.500543954;NA;44.72313488;1265.578838;6348.720496;7659.022469;25.32389699;0.036552556;0.006485931;0.695085747;14.56237341;0.017903927;0.065955226;3.016399723;0.119528615;0.011496152;0.032293599;5.23901689;84.98429355;0.371947061;0.003173364
PINK_RED;4;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;6;6;LC;HC_LC;AMIX;HC_LC_AMIX;4.3;7;3.9;6.9;3.7;7;3.7;6.8;-0.996677741;0;NA;10/09/2018;17/09/2018;24/09/2018;14;09:45:00;2.02;2.002;2;2.007333333;19/09/2018;12:30:00;2.02;2.012;2.036;2.022666667;0.763865825;47.88541667;0.052;F;0.022;1.405405405;0.594594595;87;13;0;NA;NA;19.59270418;1287.48688;3870.738347;5177.81793;25.37811341;0.033771329;0.006698988;0.255563236;0.728599454;0.007300098;0.036375857;3.657935942;0.058601447;0.009343916;0.3097805;1.422597216;108.0656326;0.498151926;0.00185487
PINK_GREEN;5;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;6;6;LC;HC_LC;PBS;HC_LC_PBS;5.7;8;5.5;7.5;5.4;7.5;5.2;7.7;-0.626566416;0;NA;10/09/2018;17/09/2018;24/09/2018;14;09:45:00;2.022;2.028;2.016;2.022;19/09/2018;12:30:00;1.63;1.654;1.626;1.636666667;-19.05703924;47.88541667;0.012;M;0.03;0.230769231;0.576923077;NA;NA;NA;NA;NA;29.53739306;1024.972718;1745.355932;2799.866043;24.00829833;0.04684323;0.007794697;0.391123692;2.444325719;0.020840611;0.065210351;11.23586811;0.291474058;0.017189684;0.271555719;3.836859953;143.0414183;0.46858623;0.004087401
WHITE_BLUE;6;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;6;6;LC;HC_LC;AMIX;HC_LC_AMIX;6.3;8.1;6.1;8;6.1;8.4;5.8;8.2;-0.566893424;0;NA;10/09/2018;17/09/2018;24/09/2018;14;09:45:00;2.002;1.996;1.996;1.998;19/09/2018;12:30:00;2.56;2.572;2.554;2.562;28.22822823;47.88541667;0.022;M;0.047;0.379310345;0.810344828;90;9;1;NA;NA;30.64856955;1133.228058;2706.53772;3870.414347;24.31898287;0.02282396;0.005025012;0.18774877;2.299943477;0.002962483;0.024396755;8.980380112;0.031284632;0.009321303;0.000130187;3.831392673;67.53969136;0.402280337;0.000732656
PINK_BLUE;7;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;6;6;LC;HC_LC;PBS;HC_LC_PBS;7.1;8.4;6.6;8.2;6.4;8.1;6.3;8.5;-0.804828974;0;NA;10/09/2018;17/09/2018;24/09/2018;14;09:45:00;2.012;2.024;2.016;2.017333333;19/09/2018;12:30:00;2.204;2.226;2.228;2.219333333;10.01321877;47.88541667;0.03;M;0.04;0.476190476;0.634920635;98;0;2;6.104827313;215.7635468;29.10200786;1290.072392;5693.503575;7012.677975;25.94924198;0.073322357;0.052678482;0.678816066;4.287348075;0.015127428;0.146224738;2.024281521;0.125869879;0.011279757;0.127523697;1.33839026;60.07957385;0.19369438;0.006524125
PINK_PURPLE;8;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;6;6;LC;HC_LC;PBS;HC_LC_PBS;6.9;8.9;6.5;8.6;6.1;8.8;6;8.7;-0.931677019;0;NA;10/09/2018;17/09/2018;24/09/2018;14;09:45:00;2.21;2.232;2.204;2.215333333;19/09/2018;12:30:00;1.86;1.846;1.832;1.846;-16.67168221;47.88541667;0.103;F;0.043;1.716666667;0.716666667;79;21;0;1.26043581;155.0930997;36.08466236;1208.446291;4260.22607;5504.757023;25.42142667;0.020374492;0.004554502;0.311522328;1.968478721;0.004486021;0.028843304;0.747008989;0.015119508;0.021729677;0.511964402;1.05884504;80.67611197;0.332763717;0.004745208
PINK_WHITE;9;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;6;6;LC;HC_LC;PBS;HC_LC_PBS;6.2;8.5;5.9;8.2;5.8;8.2;5.6;8.3;-0.69124424;0;NA;10/09/2018;17/09/2018;24/09/2018;14;09:45:00;2.002;2.008;2.01;2.006666667;19/09/2018;12:30:00;1.83;1.8;1.78;1.803333333;-10.13289037;47.88541667;0.063;F;0.041;1.125;0.732142857;97;3;0;1.64032747;164.5320197;44.69130347;1611.462537;3172.3619;4828.515741;24.16623257;0.046284484;0.00569981;0.427555286;1.865049014;0.007615944;0.085990108;0.568439705;0.032326972;0.009116214;0.000130187;1.907256055;62.5100331;0.221727267;0.002629301
GREEN_ORANGE;10;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;6;6;LC;HC_LC;AMIX;HC_LC_AMIX;5.9;8;5.4;8;5.1;7.9;4.9;7.6;-1.210653753;0;NA;10/09/2018;17/09/2018;24/09/2018;14;09:45:00;1.802;1.814;1.818;1.811333333;19/09/2018;12:30:00;1.88;1.89;1.9;1.89;4.343025396;47.88541667;0.015;M;0.031;0.306122449;0.632653061;81;14;5;1.807657838;217.0212766;22.79477269;953.3864345;3967.633929;4943.815136;24.31366586;0.010505549;0.004800856;0.245377994;2.333970998;0.00183324;0.043884312;1.048076098;0.043304932;0.011424769;0.097970429;1.396433137;89.85624491;0.263932689;0.001181845
RED_RED;11;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;5;5;LC;HC_LC;AMIX;HC_LC_AMIX;5.9;7.9;5.6;7.9;5.5;7.6;5.3;8;-0.726392252;0;NA;10/09/2018;17/09/2018;24/09/2018;14;10:10:00;2.032;2.024;2.018;2.024666667;19/09/2018;12:00:00;2.432;2.46;2.542;2.478;22.39051696;47.92361111;0.108;F;0.034;2.037735849;0.641509434;94;4;2;2.322543176;222.9885057;32.93512241;1693.83972;4422.445312;6149.220154;25.23521549;0.017445492;0.00436351;0.214894119;1.289419637;0.004791636;0.027021652;3.958062581;0.131318735;0.01127993;0.474721432;3.09018111;142.0655442;0.372329325;0.004303956
PURPLE_RED;12;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;5;5;LC;HC_LC;AMIX;HC_LC_AMIX;6.7;8.1;6.2;7.9;5.8;7.8;5.9;8.2;-0.852878465;0;NA;10/09/2018;17/09/2018;24/09/2018;14;10:10:00;2.24;2.228;2.218;2.228666667;19/09/2018;12:00:00;2.862;2.878;2.846;2.862;28.41758899;47.92361111;0.0169;M;0.041;0.286440678;0.694915254;81;11;8;NA;NA;48.24531799;1451.689958;4543.017295;6042.95257;25.83360194;0.018648748;0.024878557;0.04874501;1.584889082;0.006155641;0.019433519;1.472109496;0.040406349;0.014177453;0.129345254;2.071521907;84.6626811;0.493388869;0.002216687
UNMARKED;13;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;5;5;LC;HC_LC;AMIX;HC_LC_AMIX;7.3;8.5;6.8;8.4;6.8;8.4;6.4;8.6;-0.880626223;0;NA;10/09/2018;17/09/2018;24/09/2018;14;10:10:00;1.9;1.908;1.91;1.906;19/09/2018;12:00:00;2.63;2.606;2.618;2.618;37.35571878;47.92361111;0.086;F;0.026;1.34375;0.40625;86;12;2;1.850411042;179.1044776;33.74274643;1349.489047;2279.057965;3662.289758;26.39853396;0.017844257;0.005142858;0.479116839;6.760613236;0.002288564;0.040627125;2.980322439;0.238986811;0.015779825;0.392916481;1.828715904;90.1082116;0.298615666;0.008634034
PURPLE_GREEN;14;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;5;5;LC;HC_LC;PBS;HC_LC_PBS;10.1;9.4;9.4;9.4;9;9.1;8.9;9.5;-0.848656294;0;NA;10/09/2018;17/09/2018;24/09/2018;14;10:10:00;2.242;2.248;2.23;2.24;19/09/2018;12:00:00;2.24;2.22;2.21;2.223333333;-0.744047619;47.92361111;0.155;F;0.087;1.741573034;0.97752809;93;7;0;NA;NA;27.3558214;1577.749614;4015.443506;5620.548941;25.38442856;0.030688848;0.005022035;0.385774522;1.614213783;0.017789587;0.074244019;1.97348002;0.055986524;0.017978775;0.078305233;2.219260666;90.81282057;0.412724219;0.004280711
PURPLE_ORANGE;15;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;5;5;LC;HC_LC;PBS;HC_LC_PBS;6.7;8.5;6.6;8.4;6.6;8.4;6.4;8.4;-0.319829424;0;NA;10/09/2018;17/09/2018;24/09/2018;14;10:10:00;2.096;2.088;2.076;2.086666667;19/09/2018;12:00:00;2.23;2.242;2.228;2.233333333;7.028753994;47.92361111;0.115;F;0.069;1.796875;1.078125;95;5;0;NA;NA;44.57137355;1229.194758;6197.578986;7471.345117;24.65230844;0.011689712;0.002731191;0.162039357;1.002165574;0.003725649;0.036799014;1.30043995;0.168716309;0.008337431;0.128123693;1.69168474;62.60731255;0.346846404;0.005321526
WHITE_PINK;16;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;5;5;LC;HC_LC;PBS;HC_LC_PBS;6.2;8.1;6;8.1;5.9;8;5.7;8.2;-0.576036866;0;NA;10/09/2018;17/09/2018;24/09/2018;14;10:10:00;2.24;2.232;2.22;2.230666667;19/09/2018;12:00:00;2.46;2.474;2.482;2.472;10.81888822;47.92361111;0.028;M;0.06;0.49122807;1.052631579;91;5;4;3.287803461;155.7502738;26.50670835;1727.229702;7701.688537;9455.424947;25.12272716;0.022114872;0.007406803;0.120806166;1.865357844;0.012622084;0.050742648;2.556659846;0.019764267;0.010531229;0.037924041;2.456945334;94.518878;0.512825476;7.63E-06
RED_BLUE;17;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;5;5;LC;HC_LC;AMIX;HC_LC_AMIX;4.8;7.4;4.5;7.3;4.5;7.4;4.2;7.5;-0.892857143;0;NA;10/09/2018;17/09/2018;24/09/2018;14;10:10:00;1.822;1.814;1.828;1.821333333;19/09/2018;12:00:00;2.444;2.428;2.412;2.428;33.30893119;47.92361111;0.009;M;0.027;0.214285714;0.642857143;98;1;1;NA;NA;31.49891582;1393.558539;2509.673228;3934.730682;26.06515359;0.030770594;0.01456616;0.197277897;0.672110114;0.007326022;0.041893469;1.969750955;0.123446795;0.00998051;0.004543982;1.628072818;46.95902528;0.432935067;0.000975074
PURPLE_BLUE;18;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;5;5;LC;HC_LC;PBS;HC_LC_PBS;9.8;9.4;9.3;9.4;9.1;9.2;8.8;9.2;-0.728862974;0;NA;10/09/2018;17/09/2018;24/09/2018;14;10:10:00;2.23;2.238;2.226;2.231333333;19/09/2018;12:00:00;2.642;2.614;2.604;2.62;17.41858381;47.92361111;0.034;M;0.035;0.386363636;0.397727273;99;1;0;3.093274168;215.0668287;33.35123588;1411.081876;5761.663644;7206.096757;26.02677428;0.027308309;0.045698773;0.317084799;4.996047233;0.015322061;0.076233064;2.383190316;0.005889505;0.012452689;0.000130187;5.511553333;113.5686301;0.352584229;0.001213548
PURPLE_PURPLE;19;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;5;5;LC;HC_LC;PBS;HC_LC_PBS;12.2;10;11.3;10;10.9;9.9;10.8;9.9;-0.819672131;0;NA;10/09/2018;17/09/2018;24/09/2018;14;10:10:00;2.3;2.286;2.296;2.294;19/09/2018;12:00:00;2.408;2.402;2.398;2.402666667;4.73699506;47.92361111;0.215;F;0.088;1.990740741;0.814814815;95;4;1;3.568056647;278.8353863;40.9952501;978.5031225;3842.02152;4861.519893;26.23867357;0.05124209;0.025186618;0.609784604;3.886354867;0.02702525;0.110301638;3.108238808;0.050348075;0.013423603;0.000130187;1.080162591;45.9284707;0.283938262;0.001290777
RED_GREEN;20;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;5;5;LC;HC_LC;AMIX;HC_LC_AMIX;8.8;9;8.4;9;8.2;9;8;9.2;-0.649350649;0;NA;10/09/2018;17/09/2018;24/09/2018;14;10:10:00;2.248;2.256;2.264;2.256;19/09/2018;12:00:00;2.67;2.69;2.658;2.672666667;18.46926714;47.92361111;0.041;M;0.079;0.5125;0.9875;90;5;5;3.155247641;192.7750411;37.74371798;1659.797747;3365.477786;5063.019251;24.54005209;0.017248843;0.003458672;0.232957084;2.352506779;0.005861547;0.039922798;0.376036773;0.00784515;0.009213119;0.262387508;1.203076274;78.63873032;0.316323688;0.005694326
RED_WHITE;21;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;5;5;LC;HC_LC;AMIX;HC_LC_AMIX;6.6;9;6.5;8.5;6.4;8.5;6.4;8.5;-0.216450216;0;NA;10/09/2018;17/09/2018;24/09/2018;14;10:10:00;2.05;2.042;2.038;2.043333333;19/09/2018;12:00:00;2.61;2.598;2.582;2.596666667;27.07993475;47.92361111;0.021;M;0.056;0.328125;0.875;91;8;1;3.03888693;158.9307412;49.17544436;1516.736146;2362.307821;3928.219412;24.63647232;0.022861845;0.007217692;0.212062558;2.016397841;0.016459625;0.064731962;0.0003389;0.034778502;0.009620274;0.02268711;1.438826787;76.02979791;0.241159468;0.003907603
PURPLE_WHITE;22;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;5;5;LC;HC_LC;PBS;HC_LC_PBS;7.5;8;7;8.1;6.7;8;6.7;8.2;-0.761904762;0;NA;10/09/2018;17/09/2018;24/09/2018;14;10:10:00;2.05;2.042;2.044;2.045333333;19/09/2018;12:00:00;2.286;2.254;2.294;2.278;11.37548892;47.92361111;0.033;M;0.043;0.492537313;0.641791045;69;17;14;3.53282749;NA;33.20968591;854.9705051;1952.914896;2841.095087;23.65627623;0.017481788;0.003639166;0.229026497;1.665266348;0.004878462;0.044673973;1.192174403;0.055028014;0.016844149;1.178630088;2.83454838;90.7106976;0.242630236;0.004831998
ORANGE_WHITE;23;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;4;4;LC;HC_LC;PBS;HC_LC_PBS;11.2;9.8;10.1;9.5;10;9.6;9.2;9.4;-1.275510204;0;NA;10/09/2018;17/09/2018;24/09/2018;14;10:30:00;2.652;2.64;2.636;2.642666667;19/09/2018;11:15:00;2.202;2.21;2.226;2.212666667;-16.27144299;47.96875;0.025;M;0.11;0.27173913;1.195652174;47;49;4;1.082082826;275.7126568;27.33016673;1630.143841;6043.140985;7700.614993;24.57362427;0.055363754;0.008088384;0.190665814;0.361668;0.015609673;0.140703487;0.0003389;0.022442096;0.011026945;0.021491123;1.431674531;108.8959035;1.051102516;0.001072198
ORANGE_PURPLE;24;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;4;4;LC;HC_LC;PBS;HC_LC_PBS;16.2;10.6;15.3;10.6;15;10.5;14.8;10.5;-0.617283951;0;NA;10/09/2018;17/09/2018;24/09/2018;14;10:30:00;2.84;2.852;2.838;2.843333333;19/09/2018;11:15:00;2.44;2.452;2.458;2.45;-13.83352872;47.96875;0.117;M;0.175;0.790540541;1.182432432;97;3;0;1.550034215;248.6042693;34.51783449;1865.172056;4768.962402;6668.652292;26.11169196;0.030948003;0.08371659;0.119553114;0.446531309;0.013600353;0.097532313;2.725609297;0.065097739;0.010586673;0.000130187;2.365655517;95.58619547;0.721280985;7.63E-06
ORANGE_GREEN;25;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;4;4;LC;HC_LC;PBS;HC_LC_PBS;10.1;9.9;9;9.4;8.8;9.1;8.5;9.3;-1.131541726;0;NA;10/09/2018;17/09/2018;24/09/2018;14;10:30:00;2.05;2.042;2.038;2.043333333;19/09/2018;11:15:00;2.012;2.008;2.02;2.013333333;-1.468189233;47.96875;0.159;F;0.061;1.870588235;0.717647059;95;4;1;3.62354974;283.5965978;28.82624615;1603.251494;4387.682994;6019.760734;23.58794556;0.069203315;0.003945712;0.245397965;1.606073442;0.028466701;0.070006169;0.145278176;0.166661672;0.018396776;0.015472356;1.346522015;44.77147513;0.457685215;0.002139221
GREEN_WHITE;26;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;4;4;LC;HC_LC;AMIX;HC_LC_AMIX;5;7.5;4.6;7.3;4.4;7.1;4.2;7.3;-1.142857143;0;NA;10/09/2018;17/09/2018;24/09/2018;14;10:30:00;2.032;2.04;2.022;2.031333333;19/09/2018;11:15:00;2.64;2.61;2.632;2.627333333;29.34033476;47.96875;0.009;M;0.035;0.214285714;0.833333333;94;5;1;NA;NA;28.3071676;1256.547111;1744.899472;3029.75375;24.19253585;0.022720651;0.014032358;0.54911271;3.897626528;0.003802913;0.067546932;2.268910383;0.030733252;0.008329204;0.902978738;2.010682534;66.7175119;0.333665171;0.000930196
UNMARKED;27;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;4;4;LC;HC_LC;PBS;HC_LC_PBS;10.1;10;9.5;9.5;9.3;9.5;9;9.6;-0.777934936;0;NA;10/09/2018;17/09/2018;24/09/2018;14;10:30:00;2.11;2.098;2.102;2.103333333;19/09/2018;11:15:00;2.44;2.43;2.424;2.431333333;15.59429477;47.96875;0.038;M;0.065;0.422222222;0.722222222;90;7;3;5.211927344;236.7816092;37.92398357;1782.529916;3109.291712;4929.745612;25.74659895;0.038547138;0.027714738;0.189085437;1.188729199;0.018751914;0.044210367;0.961131672;0.176198018;0.018532486;0.600275722;1.837267448;103.5426396;0.274320012;0.005952795
ORANGE_BLUE;28;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;4;4;LC;HC_LC;PBS;HC_LC_PBS;4.8;7.5;4.5;7.6;4.1;7.4;4.1;7.7;-1.041666667;0;NA;10/09/2018;17/09/2018;24/09/2018;14;10:30:00;1.442;1.43;1.424;1.432;19/09/2018;11:15:00;1.21;1.224;1.228;1.220666667;-14.75791434;47.96875;0.013;M;0.027;0.317073171;0.658536585;72;22;6;NA;NA;31.8149264;1182.323645;1902.070933;3116.209505;23.64019668;0.016202991;0.005162042;0.301357858;1.807053692;0.005311198;0.032865943;0.739821378;0.067092587;0.013191869;0.000130187;1.388303429;73.64727697;0.324765674;0.00552356
GREEN_RED;29;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;4;4;LC;HC_LC;AMIX;HC_LC_AMIX;10.5;9.5;9.8;9.5;9.8;9.4;9.5;9.4;-0.680272109;0;NA;10/09/2018;17/09/2018;24/09/2018;14;10:30:00;2.208;2.216;2.21;2.211333333;19/09/2018;11:15:00;3.056;3.024;3.04;3.04;37.47362074;47.96875;0.189;F;0.053;1.989473684;0.557894737;89;3;8;3.482990396;209.6304591;26.05711069;1430.192671;6449.611015;7905.860797;26.23416416;0.030663629;0.022566034;0.556562394;5.033738407;0.011049528;0.066369945;1.031144196;0.189508653;0.011919707;0.032163236;1.388229144;45.61578188;0.894992884;0.00481174
GREEN_GREEN;30;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;4;4;LC;HC_LC;AMIX;HC_LC_AMIX;7.9;9.2;7.2;8.7;7;8.9;6.8;8.8;-0.994575045;0;NA;10/09/2018;17/09/2018;24/09/2018;14;10:30:00;2.242;2.214;2.228;2.228;19/09/2018;11:15:00;2.504;2.51;2.522;2.512;12.74685817;47.96875;0.037;M;0.049;0.544117647;0.720588235;93;2;5;1.421999663;288.6998785;22.00197203;1545.083495;3448.162711;5015.248178;25.66802542;0.013322753;0.00600348;0.440280812;6.593761049;0.002893273;0.046823043;1.965466527;0.025185314;0.01189909;0.378286166;1.279040194;101.6882475;0.338607736;0.006703464
ORANGE_RED;31;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;4;4;LC;HC_LC;AMIX;HC_LC_AMIX;7.2;8.6;6.7;8.5;6.5;8.5;6.1;8.4;-1.091269841;0;NA;10/09/2018;17/09/2018;24/09/2018;14;10:30:00;1.84;1.83;1.822;1.830666667;19/09/2018;11:15:00;2.232;2.262;2.248;2.247333333;22.76037873;47.96875;0.106;F;0.022;1.737704918;0.360655738;90;8;2;0.93100286;246.5845465;37.9543349;1398.532484;2620.736203;4057.223022;24.37385675;0.027471691;0.004459963;0.477839439;2.385556474;0.005278656;0.049809192;2.583567487;0.183846539;0.017637859;0.989850289;2.026602195;123.3331616;0.330818314;0.002716688
GREEN_BLUE;32;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;4;4;LC;HC_LC;AMIX;HC_LC_AMIX;5.8;8.3;5.5;8;5.4;8;5.4;8;-0.492610837;0;NA;10/09/2018;17/09/2018;24/09/2018;14;10:30:00;2.03;2.012;2.004;2.015333333;19/09/2018;11:15:00;2.21;2.204;2.216;2.21;9.659278862;47.96875;0.091;F;0.022;1.685185185;0.407407407;NA;NA;NA;NA;NA;30.291044;1051.532758;2459.866256;3541.690058;25.71799836;0.029372633;0.113172937;0.445275034;4.548412549;0.00736731;0.078857589;1.31228931;0.010611157;0.007383421;0.19015037;1.072710126;37.94747167;0.290462583;0.004166856
ORANGE_ORANGE;33;No;AUSCOR;ARIMAS;HC;AUSCOR_ARIMAS;4;4;LC;HC_LC;PBS;HC_LC_PBS;6.3;8.5;5.9;8.1;5.7;8;5.6;8.2;-0.793650794;0;NA;10/09/2018;17/09/2018;24/09/2018;14;10:30:00;2.02;2.032;2.024;2.025333333;19/09/2018;11:15:00;1.81;1.826;1.816;1.817333333;-10.26991442;47.96875;0.1;F;0.023;1.785714286;0.410714286;NA;NA;NA;NA;NA;25.80842758;1503.7603;1423.235405;2952.804133;25.91676013;0.033579677;0.02873641;0.955939764;10.7585995;0.007435871;0.06572195;3.454093542;0.058904627;0.014012482;0.099307473;1.981843878;81.1805038;0.420287826;0.002424135
UNMARKED;34;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;3;3;LC;LC_LC;AMIX;LC_LC_AMIX;14.6;11;13.2;10.6;13.2;10.5;12.5;10.7;-1.02739726;0;NA;10/09/2018;17/09/2018;24/09/2018;14;11:00:00;3.002;3.01;3.006;3.006;19/09/2018;11:00:00;3.21;3.222;3.23;3.220666667;7.14127301;48;0.255;F;0.192;2.04;1.536;79;15;6;NA;NA;28.80334008;1521.576564;847.5796967;2397.959601;23.29823178;0.031490756;0.003937248;0.043466745;0.100664519;0.011155259;0.02725306;5.144109061;0.027509305;0.010799648;0.14740878;1.600921396;72.26492454;0.191095827;0.002741104
ORANGE_PURPLE;35;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;3;3;LC;LC_LC;AMIX;LC_LC_AMIX;26.3;12.5;23.9;12.5;23.7;12.5;22.9;12.4;-0.92341119;0;NA;10/09/2018;17/09/2018;24/09/2018;14;11:00:00;3.094;3.09;3.084;3.089333333;19/09/2018;11:00:00;3.448;3.476;3.414;3.446;11.54510142;48;0.18;M;0.2;0.786026201;0.873362445;88;5;7;0.558334974;208.6659065;35.6950948;1349.647042;1949.260759;3334.602896;NA;NA;NA;NA;NA;NA;NA;2.240240205;0.023445699;0.01312036;0.118754152;1.699625358;129.3826416;0.150107254;0.006217333
ORANGE_ORANGE;36;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;3;3;LC;LC_LC;PBS;LC_LC_PBS;12.6;10.4;11.9;10;11.8;10.4;11.5;10.2;-0.623582766;0;NA;10/09/2018;17/09/2018;24/09/2018;14;11:00:00;2.428;2.43;2.436;2.431333333;19/09/2018;11:00:00;2.852;2.832;2.828;2.837333333;16.69865643;48;0.062;M;0.096;0.539130435;0.834782609;87;9;4;2.300043632;195.5223881;34.73799956;1750.778939;5042.091778;6827.608716;26.53411841;0.04666071;0.021646954;0.424038723;5.492549274;0.019742936;0.056646281;0.0003389;0.044597543;0.008613329;0.13470346;1.124036117;61.45705355;0.171928677;0.002029137
WHITE_WHITE;37;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;3;3;LC;LC_LC;PBS;LC_LC_PBS;13.3;10.5;12.2;10;11.9;10;11.4;9.9;-1.020408163;0;NA;10/09/2018;17/09/2018;24/09/2018;14;11:00:00;2.252;2.248;2.24;2.246666667;19/09/2018;11:00:00;2.442;2.454;2.4;2.432;8.24925816;48;0.255;F;0.092;2.236842105;0.807017544;NA;NA;NA;NA;NA;33.55772522;1756.565607;1687.326195;3477.449527;27.28840142;0.053619759;0.05240931;0.15710058;0.503706843;0.015995592;0.093608972;11.16182669;0.060240547;0.015728845;0.017028607;2.633539983;77.05090845;0.245486069;0.008879735
ORANGE_BLUE;38;No;ARIMAS;ARIMAS;LC;AUSCOR_ARIMAS;3;3;LC;LC_LC;AMIX;LC_LC_AMIX;13.3;10;12.3;10.2;12.1;10.1;11.9;10;-0.751879699;0;NA;10/09/2018;17/09/2018;24/09/2018;14;11:00:00;2.24;2.222;2.234;2.232;19/09/2018;11:00:00;2.472;2.46;2.452;2.461333333;10.27479092;48;0.267;F;0.132;2.243697479;1.109243697;83;8;9;1.586748679;103.8335159;35.50431628;1400.546644;3841.792598;5277.843558;24.20400748;0.028081498;0.004452784;0.072021688;0.359068719;0.016977031;0.047006479;4.795654411;0.116987728;0.008764329;0.228771375;1.409754189;60.73402904;0.132432549;0.004584893
